,date,location,time,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
7502,2016/11/08,оч╢щ,14.0,0.2,85,0.4,1.9,0,90,92,1.8,0.7
7503,2016/11/08,оч╢щ,15.0,NR,83,0.3,1.9,0,73,78,2.1,0.9
7504,2016/11/08,оч╢щ,16.0,NR,85,0.2,1.9,0,78,74,2.6,1.1
7505,2016/11/08,оч╢щ,17.0,0.2,86,0.2,1.9,0,80,70,1.6,1.2
7506,2016/11/08,оч╢щ,18.0,NR,84,0.1,1.9,0,68,60,1.9,1
7507,2016/11/08,оч╢щ,19.0,NR,84,0.1,1.9,0,83,72,2.5,1.1
7508,2016/11/08,оч╢щ,20.0,NR,82,0,1.9,0,77,69,2,1
7509,2016/11/08,оч╢щ,21.0,NR,84,0.1,1.9,0,68,60,1.9,1
7510,2016/11/08,оч╢щ,22.0,NR,84,0.1,1.9,0,83,72,2.5,1.1
7511,2016/11/08,оч╢щ,23.0,NR,82,0,1.9,0,77,69,2,1
7512,2016/11/09,оч╢щ,0.0,NR,82,1.4,1.9,0,77,85,2,1.1
7513,2016/11/09,оч╢щ,1.0,NR,84,1.6,1.8,0,70,75,1.6,1.2
7514,2016/11/09,оч╢щ,2.0,NR,83,1.6,1.8,0,72,73,1.5,1.1
7515,2016/11/09,оч╢щ,3.0,0.2,84,1.6,1.9,0,66,76,1.6,1.1
7516,2016/11/09,оч╢щ,4.0,0.2,85,1.6,1.9,0,73,73,1.2,1.1
7517,2016/11/09,оч╢щ,5.0,0.4,88,2.3,1.9,0,77,76,1.4,1.1
7518,2016/11/09,оч╢щ,6.0,NR,89,3.4,1.9,0,71,71,1,1
7519,2016/11/09,оч╢щ,7.0,NR,80,3.8,2.1#,1.9,84,68,2,1.7
7520,2016/11/09,оч╢щ,8.0,NR,78,4.1,2.2,2,94,98,2.1,1.8
7521,2016/11/09,оч╢щ,9.0,NR,77,3.3,2,2.5,91,84,2.4,2.1
7522,2016/11/09,оч╢щ,10.0,NR,76,4.2,2,2.3,91,97,2.6,2
7523,2016/11/09,оч╢щ,11.0,NR,73,3.7,2,1.4,88,94,2.7,2
7524,2016/11/09,оч╢щ,12.0,NR,72,3.6,2,0.9,92,74,3.4,2.3
7525,2016/11/09,оч╢щ,13.0,NR,73,6,2,0.2,81,78,2.9,2.2
7526,2016/11/09,оч╢щ,14.0,NR,74,5.3,2.1,0,76,71,2.4,2
7527,2016/11/09,оч╢щ,15.0,NR,73,4.9,2,0,86,95,3.1,2.3
7528,2016/11/09,оч╢щ,16.0,NR,76,6.4,2,0,90,90,2.8,2.1
7529,2016/11/09,оч╢щ,17.0,NR,76,5.1,2,0,93,87,3.3,2.4
7530,2016/11/09,оч╢щ,18.0,NR,76,4.7,1.9,0,87,89,2.6,2.7
7531,2016/11/09,оч╢щ,19.0,NR,79,4.8,1.9,0,81,74,2.2,2.1
7532,2016/11/09,оч╢щ,20.0,NR,81,4.6,1.9,0,82,89,2.6,1.9
7533,2016/11/09,оч╢щ,21.0,NR,76,4.7,1.9,0,87,89,2.6,2.7
7534,2016/11/09,оч╢щ,22.0,NR,79,4.8,1.9,0,81,74,2.2,2.1
7535,2016/11/09,оч╢щ,23.0,NR,81,4.6,1.9,0,82,89,2.6,1.9
7536,2016/11/10,оч╢щ,0.0,NR,82,4.9,1.9,0,90,93,3,2.3
7537,2016/11/10,оч╢щ,1.0,NR,85,3.9,1.9,0,96,103,2,1.9
7538,2016/11/10,оч╢щ,2.0,NR,87,2.5,1.9,0,93,82,1.8,1.3
7539,2016/11/10,оч╢щ,3.0,NR,87,0.9,1.9,0,78,58,0.9,0.9
7540,2016/11/10,оч╢щ,4.0,NR,88,2.1,1.9,0,358,324,1.1,0.4
7541,2016/11/10,оч╢щ,5.0,1.4,91,1.3,2,0,46,108,0.9,0.2
7542,2016/11/10,оч╢щ,6.0,1.2,92,1.4,2,0,61,10,0.6,0.3
7543,2016/11/10,оч╢щ,7.0,NR,89,1,2,1.2,39,6.4,1,0.1
7544,2016/11/10,оч╢щ,8.0,NR,86,0.9,2,1.3,43,39,1,0.2
7545,2016/11/10,оч╢щ,9.0,NR,85,1.2,1.9,1.3,55,51,1.5,0.4
7546,2016/11/10,оч╢щ,10.0,NR,84,1,1.9,0.7,70,74,0.7,0.3
7547,2016/11/10,оч╢щ,11.0,0.2,87,1,2,0.4,16,84,0.5,0.2
7548,2016/11/10,оч╢щ,12.0,0.4,91,1.1,2,0.3,32,70,0.8,0.2
7549,2016/11/10,оч╢щ,13.0,0.4,90,1.1,2,0.1,69,67,1.2,0.7
7550,2016/11/10,оч╢щ,14.0,NR,90,1,1.9,0,75,76,1.5,1.1
7551,2016/11/10,оч╢щ,15.0,NR,89,1.4,2,0,83,87,1,1.1
7552,2016/11/10,оч╢щ,16.0,NR,89,2.6,2.1,0,63,66,0.9,0.9
7553,2016/11/10,оч╢щ,17.0,NR,89,3.7,2.1,0,66,75,1.4,0.9
7554,2016/11/10,оч╢щ,18.0,NR,88,3.1,2.1,0,66,63,1.1,1.1
7555,2016/11/10,оч╢щ,19.0,NR,86,2.7,2,0,63,69,1.2,0.9
7556,2016/11/10,оч╢щ,20.0,NR,85,2.8,2,0,66,71,1.5,0.9
7557,2016/11/10,оч╢щ,21.0,NR,88,3.1,2.1,0,66,63,1.1,1.1
7558,2016/11/10,оч╢щ,22.0,NR,86,2.7,2,0,63,69,1.2,0.9
7559,2016/11/10,оч╢щ,23.0,NR,85,2.8,2,0,66,71,1.5,0.9
7560,2016/11/11,оч╢щ,0.0,NR,85,2.3,2,0,63,52,1,0.7
7561,2016/11/11,оч╢щ,1.0,NR,86,3.5,2,0,50,53,1.3,0.5
7562,2016/11/11,оч╢щ,2.0,NR,84,4.6,2,0,63,63,1.2,0.5
7563,2016/11/11,оч╢щ,3.0,NR,81,4.5,2,0,61,61,1.4,0.8
7564,2016/11/11,оч╢щ,4.0,NR,79,3.5,1.9,0,61,55,1,0.8
7565,2016/11/11,оч╢щ,5.0,NR,79,3.5,2,0,66,68,1.4,1
7566,2016/11/11,оч╢щ,6.0,NR,78,2.7,2,0.1,70,71,2.1,1.4
7567,2016/11/11,оч╢щ,7.0,NR,62,3.6,2,5.7,93,94,3.5,3.4
7568,2016/11/11,оч╢щ,8.0,NR,59,3,2,6.5,93,101,4.5,3.4
7569,2016/11/11,оч╢щ,9.0,NR,59,2.6,1.9,5.7,95,97,3.7,3.5
7570,2016/11/11,оч╢щ,10.0,NR,62,2.8,1.9,3.3,92,92,3.6,3.2
7571,2016/11/11,оч╢щ,11.0,NR,62,3.4,2,2.4,93,93,4.8,3.3
7572,2016/11/11,оч╢щ,12.0,NR,63,3.6,2,1,94,94,3.4,3.6
7573,2016/11/11,оч╢щ,13.0,NR,66,2.8,2,0.2,85,86,3.1,2.9
7574,2016/11/11,оч╢щ,14.0,NR,70,3.6,2.1,0,92,94,3.9,2.8
7575,2016/11/11,оч╢щ,15.0,NR,70,4.1,2.1,0,91,91,3.4,3.1
7576,2016/11/11,оч╢щ,16.0,NR,70,4,2,0,95,97,3,3.1
7577,2016/11/11,оч╢щ,17.0,NR,71,4.3,2,0,96,94,3.2,3
7578,2016/11/11,оч╢щ,18.0,NR,70,2.8,2,0,97,96,2.8,2.7
7579,2016/11/11,оч╢щ,19.0,NR,69,2.9,2,0,98,102,3.3,2.7
7580,2016/11/11,оч╢щ,20.0,NR,69,3.7,2,0,102,103,2.9,2.8
7581,2016/11/11,оч╢щ,21.0,NR,70,2.8,2,0,97,96,2.8,2.7
7582,2016/11/11,оч╢щ,22.0,NR,69,2.9,2,0,98,102,3.3,2.7
7583,2016/11/11,оч╢щ,23.0,NR,69,3.7,2,0,102,103,2.9,2.8
7584,2016/11/12,оч╢щ,0.0,NR,69,4.4,2,0,99,98,2.8,2.9
7585,2016/11/12,оч╢щ,1.0,NR,70,3.3,1.9,0,100,98,2.9,2.7
7586,2016/11/12,оч╢щ,2.0,NR,71,3.4,1.9,0,104,105,2.4,2.4
7587,2016/11/12,оч╢щ,3.0,NR,71,5.5,1.9,0,116,126,1.2,1.3
7588,2016/11/12,оч╢щ,4.0,NR,72,4,1.9,0,107,106,1.9,1.6
7589,2016/11/12,оч╢щ,5.0,NR,72,4.1,2,0,105,94,1.9,1.8
7590,2016/11/12,оч╢щ,6.0,NR,71,3.8,2,0.1,102,114,2.2,1.8
7591,2016/11/12,оч╢щ,7.0,NR,55,12,2.2,5.6,87,79,1.2,0.5
7592,2016/11/12,оч╢щ,8.0,NR,53,8.1,2.2,5.9,23,300,1.2,0.2
7593,2016/11/12,оч╢щ,9.0,NR,62,6.7,2.1,2.1,300,315,1.8,0.4
7594,2016/11/12,оч╢щ,10.0,NR,69,7.1,2.1,1.1,281,275,1.4,1
7595,2016/11/12,оч╢щ,11.0,NR,70,6.6,2,1.3,288,301,1.8,1.4
7596,2016/11/12,оч╢щ,12.0,NR,69,4.6,2,0.9,265,236,0.9,0.9
7597,2016/11/12,оч╢щ,13.0,NR,72,5.4,2.1,0.1,280,329,0.8,0.6
7598,2016/11/12,оч╢щ,14.0,NR,80,6.5,2.2,0,353,46,0.6,0.2
7599,2016/11/12,оч╢щ,15.0,NR,85,7.7,2.4,0,63,40,0.5,0.6
7600,2016/11/12,оч╢щ,16.0,NR,87,9.4,2.5,0,51,42,0.6,0.5
7601,2016/11/12,оч╢щ,17.0,NR,88,11,2.6,0,80,89,0.5,0.5
7602,2016/11/12,оч╢щ,18.0,NR,88,9.1,2.8,0,111,95,0.6,0.6
7603,2016/11/12,оч╢щ,19.0,NR,87,14,2.6,0,48,63,0.6,0.3
7604,2016/11/12,оч╢щ,20.0,NR,88,9.2,2.5,0,73,51,0.6,0.4
7605,2016/11/12,оч╢щ,21.0,NR,88,9.1,2.8,0,111,95,0.6,0.6
7606,2016/11/12,оч╢щ,22.0,NR,87,14,2.6,0,48,63,0.6,0.3
7607,2016/11/12,оч╢щ,23.0,NR,88,9.2,2.5,0,73,51,0.6,0.4
7608,2016/11/13,оч╢щ,0.0,NR,88,4.6,2.4,0,67,115,0.5,0.5
7609,2016/11/13,оч╢щ,1.0,NR,88,3.7,2.5,0,76,92,0.6,0.4
7610,2016/11/13,оч╢щ,2.0,NR,89,4.1,2.5,0,101,91,0.7,0.5
7611,2016/11/13,оч╢щ,3.0,NR,89,5.8,2.5,0,87,75,0.6,0.5
7612,2016/11/13,оч╢щ,4.0,NR,90,14,2.5,0,110,72,0.5,0.6
7613,2016/11/13,оч╢щ,5.0,NR,90,13,2.6,0,98,146,0.7,0.3
7614,2016/11/13,оч╢щ,6.0,NR,90,22,2.7,0.1,138,123,0.6,0.5
7615,2016/11/13,оч╢щ,7.0,NR,55,3.8,2,6.4,93,79,1.3,1.3
7616,2016/11/13,оч╢щ,8.0,NR,49,3,2,7.1,82,62,1.8,0.9
7617,2016/11/13,оч╢щ,9.0,NR,44,2,2,6.6,83,67,1.3,0.9
7618,2016/11/13,оч╢щ,10.0,NR,43,1.8,1.9,5,84,294,1.9,0.5
7619,2016/11/13,оч╢щ,11.0,NR,60,4.5,2,2.8,286,309,1.5,1
7620,2016/11/13,оч╢щ,12.0,NR,65,3.8,2,1.1,289,285,1.6,0.8
7621,2016/11/13,оч╢щ,13.0,NR,72,4.9,2,0.2,291,297,1.4,0.9
7622,2016/11/13,оч╢щ,14.0,NR,78,3.3,2,0,289,283,1.5,0.7
7623,2016/11/13,оч╢щ,15.0,NR,80,4,2,0,271,237,0.8,0.8
7624,2016/11/13,оч╢щ,16.0,NR,82,3.2,2,0,219,60,0.5,0.2
7625,2016/11/13,оч╢щ,17.0,NR,85,3,2.2,0,81,70,0.7,0.5
7626,2016/11/13,оч╢щ,18.0,NR,86,5.1,2.3,0,76,79,0.6,0.8
7627,2016/11/13,оч╢щ,19.0,NR,87,5.2,2.2,0,75,63,0.6,0.7
7628,2016/11/13,оч╢щ,20.0,NR,88,4.3,2.3,0,70,124,0.6,0.4
7629,2016/11/13,оч╢щ,21.0,NR,86,5.1,2.3,0,76,79,0.6,0.8
7630,2016/11/13,оч╢щ,22.0,NR,87,5.2,2.2,0,75,63,0.6,0.7
7631,2016/11/13,оч╢щ,23.0,NR,88,4.3,2.3,0,70,124,0.6,0.4
7632,2016/11/14,оч╢щ,0.0,NR,88,4.3,2.3,0,100,86,0.8,0.7
7633,2016/11/14,оч╢щ,1.0,NR,89,4.3,2.3,0,87,108,0.7,0.6
7634,2016/11/14,оч╢щ,2.0,NR,89,5.4,2.3,0,115,140,0.6,0.8
7635,2016/11/14,оч╢щ,3.0,NR,88,3.7,2.4,0,171,78,0.5,0.3
7636,2016/11/14,оч╢щ,4.0,NR,89,4.2,2.4,0,54,41,0.5,0.4
7637,2016/11/14,оч╢щ,5.0,NR,89,6.3,2.5,0,65,76,0.5,0.5
7638,2016/11/14,оч╢щ,6.0,NR,88,5.6,2.7,0,82,41,0.5,0.4
7639,2016/11/14,оч╢щ,7.0,NR,69,3.3,2.3,5.7,35,41,1.2,0.5
7640,2016/11/14,оч╢щ,8.0,NR,62,3.2,2.2,6.2,322,24,1,0.5
7641,2016/11/14,оч╢щ,9.0,NR,60,5.4,2.3,5.4,280,249,1.6,0.8
7642,2016/11/14,оч╢щ,10.0,NR,66,11,2.3,3.9,281,280,1.6,0.6
7643,2016/11/14,оч╢щ,11.0,NR,66,9.1,2.2,2.5,272,276,2,0.4
7644,2016/11/14,оч╢щ,12.0,NR,67,7.1,2.1,1,323,293,1.4,0.2
7645,2016/11/14,оч╢щ,13.0,NR,69,7.4,2.2,0.2,339,64,1.4,0.2
7646,2016/11/14,оч╢щ,14.0,NR,76,3.1,2.1,0,47,57,0.5,0.6
7647,2016/11/14,оч╢щ,15.0,NR,80,3.9,2.4,0,91,113,1.2,0.7
7648,2016/11/14,оч╢щ,16.0,NR,82,9.8,2.8,0,82,92,0.7,0.8
7649,2016/11/14,оч╢щ,17.0,NR,82,15,2.5,0,93,77,1,0.6
7650,2016/11/14,оч╢щ,18.0,NR,84,12,2.7,0,123,143,1,0.7
7651,2016/11/14,оч╢щ,19.0,NR,86,14,2.7,0,104,76,0.8,0.7
7652,2016/11/14,оч╢щ,20.0,NR,86,15,2.6,0,59,63,0.6,0.6
7653,2016/11/14,оч╢щ,21.0,NR,84,12,2.7,0,123,143,1,0.7
7654,2016/11/14,оч╢щ,22.0,NR,86,14,2.7,0,104,76,0.8,0.7
7655,2016/11/14,оч╢щ,23.0,NR,86,15,2.6,0,59,63,0.6,0.6
7656,2016/11/15,оч╢щ,0.0,NR,87,12,2.4,0,95,116,1,0.7
7657,2016/11/15,оч╢щ,1.0,NR,87,13,2.4,0,99,53,0.6,0.3
7658,2016/11/15,оч╢щ,2.0,NR,88,9.6,2.6,0,85,114,0.9,0.4
7659,2016/11/15,оч╢щ,3.0,NR,89,24,2.2,0,107,79,0.7,0.8
7660,2016/11/15,оч╢щ,4.0,NR,88,11,2,0,66,91,1.1,0.8
7661,2016/11/15,оч╢щ,5.0,NR,88,7.1,2,0,88,92,1.9,1.3
7662,2016/11/15,оч╢щ,6.0,NR,88,4.7,2.1,0.1,82,83,1.6,1.2
7663,2016/11/15,оч╢щ,7.0,NR,65,7.5,2,6,83,85,3.3,2.5
7664,2016/11/15,оч╢щ,8.0,NR,63,5,2,6.8,83,84,3.3,2.6
7665,2016/11/15,оч╢щ,9.0,NR,62,4.7,2,6.4,86,79,3.9,3
7666,2016/11/15,оч╢щ,10.0,NR,62,5.6,2,4.8,84,80,2.6,2.3
7667,2016/11/15,оч╢щ,11.0,NR,64,4.7,2,2.8,84,86,3.8,2.8
7668,2016/11/15,оч╢щ,12.0,NR,66,7.8,2,1.1,85,85,3.7,3
7669,2016/11/15,оч╢щ,13.0,NR,72,6.2,2,0.2,81,88,3,2.5
7670,2016/11/15,оч╢щ,14.0,NR,76,5.4,2,0,86,85,3.6,2.7
7671,2016/11/15,оч╢щ,15.0,NR,77,5.4,2,0,82,74,2.5,2.8
7672,2016/11/15,оч╢щ,16.0,NR,77,11,1.9,0,82,80,3.1,2.7
7673,2016/11/15,оч╢щ,17.0,NR,76,4.3,2,0,88,91,3.4,2.7
7674,2016/11/15,оч╢щ,18.0,NR,76,3.2,1.9,0,88,87,3.8,3.1
7675,2016/11/15,оч╢щ,19.0,NR,77,2.6,1.9,0,88,84,2.7,2.9
7676,2016/11/15,оч╢щ,20.0,NR,77,2,1.9,0,85,88,3.5,2.9
7677,2016/11/15,оч╢щ,21.0,NR,76,3.2,1.9,0,88,87,3.8,3.1
7678,2016/11/15,оч╢щ,22.0,NR,77,2.6,1.9,0,88,84,2.7,2.9
7679,2016/11/15,оч╢щ,23.0,NR,77,2,1.9,0,85,88,3.5,2.9
7680,2016/11/16,оч╢щ,0.0,NR,77,4,1.9,0,88,94,2.6,2.5
7681,2016/11/16,оч╢щ,1.0,NR,79,4.8,1.9,0,87,86,2.5,2.3
7682,2016/11/16,оч╢щ,2.0,NR,79,5.7,1.9,0,85,91,2.5,2.2
7683,2016/11/16,оч╢щ,3.0,NR,82,6.4,1.9,0,88,89,2.8,2.3
7684,2016/11/16,оч╢щ,4.0,NR,83,6.8,1.9,0,90,95,2.7,2.5
7685,2016/11/16,оч╢щ,5.0,NR,82,5.7,1.9,0,83,88,3.4,2.7
7686,2016/11/16,оч╢щ,6.0,NR,81,5.3,1.9,0.1,82,84,3.5,2.9
7687,2016/11/16,оч╢щ,7.0,NR,64,2.6,2,6.1,85,84,3.4,3.1
7688,2016/11/16,оч╢щ,8.0,0#,62,2.4,2#,6.8,86,90,3.5,3.2
7689,2016/11/16,оч╢щ,9.0,NR,60,2.3#,2,6.4,92,86,3.2,3.1
7690,2016/11/16,оч╢щ,10.0,0#,60#,2.4#,1.9#,4.5#,91#,87,2.5,2.5#
7691,2016/11/16,оч╢щ,11.0,NR,60,2.7,2,2.8,90,81,2,1.9
7692,2016/11/16,оч╢щ,12.0,NR,64,3.2,2,1.1,83,83,2.5,1.9
7693,2016/11/16,оч╢щ,13.0,NR,70,5.4,2,0.2,84,79,2.1,1.9
7694,2016/11/16,оч╢щ,14.0,NR,75,6.4,2,0,77,76,2.2,1.8
7695,2016/11/16,оч╢щ,15.0,NR,76,5.5,2,0,85,92,2.3,2.2
7696,2016/11/16,оч╢щ,16.0,NR,77,4,2,0,88,90,2.5,2.2
7697,2016/11/16,оч╢щ,17.0,NR,78,3.1,2,0,85,87,2.5,2.2
7698,2016/11/16,оч╢щ,18.0,NR,79,4.2,2,0,92,91,2.8,2.5
7699,2016/11/16,оч╢щ,19.0,NR,79,3.5,1.9,0,90,93,2.9,2.4
7700,2016/11/16,оч╢щ,20.0,NR,78,3.4,1.9,0,92,92,2.4,2.5
7701,2016/11/16,оч╢щ,21.0,NR,79,4.2,2,0,92,91,2.8,2.5
7702,2016/11/16,оч╢щ,22.0,NR,79,3.5,1.9,0,90,93,2.9,2.4
7703,2016/11/16,оч╢щ,23.0,NR,78,3.4,1.9,0,92,92,2.4,2.5
7704,2016/11/17,оч╢щ,0.0,NR,79,2.8,1.9,0,91,95,2.1,2
7705,2016/11/17,оч╢щ,1.0,NR,80,8,1.9,0,97,103,2.1,1.8
7706,2016/11/17,оч╢щ,2.0,NR,81,6.1,2,0,126,130,1.1,1.2
7707,2016/11/17,оч╢щ,3.0,NR,83,7.1,2,0,117,102,1.3,1.1
7708,2016/11/17,оч╢щ,4.0,NR,84,8.3,2,0,133,156,0.7,0.6
7709,2016/11/17,оч╢щ,5.0,NR,85,7.5,2.3,0,148,273,0.5,0.5
7710,2016/11/17,оч╢щ,6.0,NR,88,7.6,2.5,0.1,33,32,0.5,0.3
7711,2016/11/17,оч╢щ,7.0,NR,63,4.7,2,5.7,90,91,2,1.8
7712,2016/11/17,оч╢щ,8.0,NR,58,5.7,2,6.6,88,93,2.1,1.8
7713,2016/11/17,оч╢щ,9.0,NR,55,5.6,2,6.1,82,75,1.9,1.8
7714,2016/11/17,оч╢щ,10.0,NR,53,5,1.9,4.7,85,96,2.6,1.8
7715,2016/11/17,оч╢щ,11.0,NR,52,3.1,2,2.8,86,71,2.2,1.6
7716,2016/11/17,оч╢щ,12.0,NR,53,2.9,2,1.1,81,80,2.1,1.8
7717,2016/11/17,оч╢щ,13.0,NR,59,3.1,2,0.2,84,81,1.6,1.6
7718,2016/11/17,оч╢щ,14.0,NR,65,3.7,2.1,0,91,96,2.5,1.6
7719,2016/11/17,оч╢щ,15.0,NR,67,4.1,2,0,95,94,2.8,2.2
7720,2016/11/17,оч╢щ,16.0,NR,70,3.9,2.1,0,105,110,1.7,1.7
7721,2016/11/17,оч╢щ,17.0,NR,72,4.1,2.2,0,105,103,1.3,1.3
7722,2016/11/17,оч╢щ,18.0,NR,74,5.9,2.2,0,128,127,1.2,0.7
7723,2016/11/17,оч╢щ,19.0,NR,76,6.5,2.4,0,122,78,0.6,0.5
7724,2016/11/17,оч╢щ,20.0,NR,79,8.8,2.5,0,90,72,0.5,0.5
7725,2016/11/17,оч╢щ,21.0,NR,74,5.9,2.2,0,128,127,1.2,0.7
7726,2016/11/17,оч╢щ,22.0,NR,76,6.5,2.4,0,122,78,0.6,0.5
7727,2016/11/17,оч╢щ,23.0,NR,79,8.8,2.5,0,90,72,0.5,0.5
7728,2016/11/18,оч╢щ,0.0,NR,81,7,2.5,0,109,128,0.6,0.7
7729,2016/11/18,оч╢щ,1.0,NR,81,8.5,2.5,0,133,141,0.5,0.7
7730,2016/11/18,оч╢щ,2.0,NR,80,8.9,2.3,0,145,153,0.6,0.5
7731,2016/11/18,оч╢щ,3.0,NR,82,11,2.5,0,149,169,0.5,0.5
7732,2016/11/18,оч╢щ,4.0,NR,82,11,2.4,0,145,180,0.5,0.4
7733,2016/11/18,оч╢щ,5.0,NR,82,14,2.6,0,146,127,0.5,0.4
7734,2016/11/18,оч╢щ,6.0,NR,81,14,2.6,0.1,145,138,0.7,0.4
7735,2016/11/18,оч╢щ,7.0,NR,61,8.8,2.6,4.3,146,150,0.8,0.5
7736,2016/11/18,оч╢щ,8.0,NR,58,9.8,2.4,4.2,227,272,0.8,0.6
7737,2016/11/18,оч╢щ,9.0,NR,56,6.2,2.3,3.7,58,274,1.2,0.2
7738,2016/11/18,оч╢щ,10.0,0.2,64,5.8,2.5,1.8,277,293,1.4,0.8
7739,2016/11/18,оч╢щ,11.0,NR,72,8.8,2.5,1.2,304,310,0.8,0.5
7740,2016/11/18,оч╢щ,12.0,0.2,79,5.9,2.4,0.5,168,116,0.5,0.1
7741,2016/11/18,оч╢щ,13.0,0.4,81,8.8,2.6,0.1,112,146,0.8,0.6
7742,2016/11/18,оч╢щ,14.0,0.4,85,5.6,2.5,0,79,110,0.8,0.4
7743,2016/11/18,оч╢щ,15.0,0.2,86,13,2.8,0,120,124,0.7,0.4
7744,2016/11/18,оч╢щ,16.0,NR,84,9.2,2.3,0,114,87,0.7,0.6
7745,2016/11/18,оч╢щ,17.0,NR,85,24,2.5,0,118,169,0.5,0.4
7746,2016/11/18,оч╢щ,18.0,NR,86,20,2.9,0,169,9.7,0.5,0.1
7747,2016/11/18,оч╢щ,19.0,NR,87,14,3,0,116,83,0.5,0.2
7748,2016/11/18,оч╢щ,20.0,NR,87,13,2.7,0,104,78,0.5,0.5
7749,2016/11/18,оч╢щ,21.0,NR,86,20,2.9,0,169,9.7,0.5,0.1
7750,2016/11/18,оч╢щ,22.0,NR,87,14,3,0,116,83,0.5,0.2
7751,2016/11/18,оч╢щ,23.0,NR,87,13,2.7,0,104,78,0.5,0.5
7752,2016/11/19,оч╢щ,0.0,NR,88,9,2.7,0,70,79,0.6,0.5
7753,2016/11/19,оч╢щ,1.0,NR,90,5.3,2.6,0,101,102,0.8,0.5
7754,2016/11/19,оч╢щ,2.0,NR,90,6.6,2.6,0,97,120,0.7,0.7
7755,2016/11/19,оч╢щ,3.0,NR,90,9.9,2.5,0,104,97,0.9,0.7
7756,2016/11/19,оч╢щ,4.0,NR,90,14,2.5,0,122,104,0.8,0.7
7757,2016/11/19,оч╢щ,5.0,NR,89,12,2.5,0,146,155,0.5,0.5
7758,2016/11/19,оч╢щ,6.0,NR,89,5.2,2.5,0.1,122,83,0.9,0.5
7759,2016/11/19,оч╢щ,7.0,NR,55,8.9,2.2,5.5,331,277,1.1,0.3
7760,2016/11/19,оч╢щ,8.0,NR,55,9.3,2.4,5.1,336,276,1.2,0.2
7761,2016/11/19,оч╢щ,9.0,NR,62,6.8,2.4,4.6,288,275,1.2,0.5
7762,2016/11/19,оч╢щ,10.0,NR,65,8.4,2.6,3.8,295,284,1.2,0.6
7763,2016/11/19,оч╢щ,11.0,NR,58,6.3,2.4,2.4,299,314,0.9,0.7
7764,2016/11/19,оч╢щ,12.0,NR,56,5.8,2.4,0.9,86,116,1.1,0.1
7765,2016/11/19,оч╢щ,13.0,NR,60,8.2,2.4,0.2,298,278,0.9,0.2
7766,2016/11/19,оч╢щ,14.0,NR,73,9.1,2.6,0,16,90,0.7,0.2
7767,2016/11/19,оч╢щ,15.0,NR,73,15,2.4,0,110,120,1.6,1.2
7768,2016/11/19,оч╢щ,16.0,NR,76,26,2.4,0,118,123,0.8,1
7769,2016/11/19,оч╢щ,17.0,NR,79,12,2.8,0,129,121,0.5,0.4
7770,2016/11/19,оч╢щ,18.0,NR,82,7.2,2.6,0,92,121,0.5,0.5
7771,2016/11/19,оч╢щ,19.0,NR,84,11,2.7,0,117,125,0.7,0.7
7772,2016/11/19,оч╢щ,20.0,NR,82,12,3,0,199,237,0.5,0.2
7773,2016/11/19,оч╢щ,21.0,NR,82,7.2,2.6,0,92,121,0.5,0.5
7774,2016/11/19,оч╢щ,22.0,NR,84,11,2.7,0,117,125,0.7,0.7
7775,2016/11/19,оч╢щ,23.0,NR,82,12,3,0,199,237,0.5,0.2
7776,2016/11/20,оч╢щ,0.0,NR,82,7.2,2.7,0,244,108,0.6,0.1
7777,2016/11/20,оч╢щ,1.0,NR,85,7.2,2.6,0,289,267,0.8,0.6
7778,2016/11/20,оч╢щ,2.0,NR,88,4.1,2.2,0,265,265,1.2,0.8
7779,2016/11/20,оч╢щ,3.0,NR,88,3.6,2,0,277,279,1.1,0.7
7780,2016/11/20,оч╢щ,4.0,NR,86,3.2,1.9,0,321,52,1.9,0.1
7781,2016/11/20,оч╢щ,5.0,NR,79,1.3,1.9,0,79,104,0.5,0.6
7782,2016/11/20,оч╢щ,6.0,NR,80,6.5,1.9,0.1,120,104,0.9,0.8
7783,2016/11/20,оч╢щ,7.0,NR,65,3.5,1.9,4.4,70,62,1.6,0.7
7784,2016/11/20,оч╢щ,8.0,NR,60,3.1,1.9,6.8,103,96,2.7,2.1
7785,2016/11/20,оч╢щ,9.0,NR,56,1.7,1.9,6.8,106,106,2.5,2.1
7786,2016/11/20,оч╢щ,10.0,NR,57,2.2,1.9,3.6,88,81,1.7,1.8
7787,2016/11/20,оч╢щ,11.0,NR,59,2,1.9,1.7,87,80,2.3,1.7
7788,2016/11/20,оч╢щ,12.0,NR,64,2.2,1.9,0.5,79,84,2.4,1.8
7789,2016/11/20,оч╢щ,13.0,NR,63,0.5,1.9,0.1,98,96,2,2.6
7790,2016/11/20,оч╢щ,14.0,1.8,80,0.8,1.9,0,83,73,1.2,1.6
7791,2016/11/20,оч╢щ,15.0,2.6,88,1,2,0,97,108,1.8,1.3
7792,2016/11/20,оч╢щ,16.0,1.8,89,0.6,1.9,0,100,70,1.3,1.2
7793,2016/11/20,оч╢щ,17.0,NR,90,1,1.9,0,73,81,2.1,1.2
7794,2016/11/20,оч╢щ,18.0,0.2,90,0.8,1.9,0,86,79,2.3,2.1
7795,2016/11/20,оч╢щ,19.0,NR,88,0.4,1.8,0,87,84,2.2,2.2
