,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10
7814,2016/11/21,оч╢щ,14.0,23,1.9,1.14,0.89,22,43,65,2,39
7815,2016/11/21,оч╢щ,15.0,23,1.9,1.23,0.82,30,37,68,1.5,47
7816,2016/11/21,оч╢щ,16.0,23,1.9,0.85,0.55,10,39,49,4.2,45
7817,2016/11/21,оч╢щ,17.0,22,1.9,1.05,0.62,25,38,63,1.6,42
7818,2016/11/21,оч╢щ,18.0,22,1.9,1.21,0.57,29,38,67,1.6,36
7819,2016/11/21,оч╢щ,19.0,22,2,1.07,0.51,24,33,57,1.5,35
7820,2016/11/21,оч╢щ,20.0,22,1.9,0.52,0.22,3.9,23,27,3.1,35
7821,2016/11/21,оч╢щ,21.0,22,1.9,1.21,0.57,29,38,67,1.6,36
7822,2016/11/21,оч╢щ,22.0,22,2,1.07,0.51,24,33,57,1.5,35
7823,2016/11/21,оч╢щ,23.0,22,1.9,0.52,0.22,3.9,23,27,3.1,35
7824,2016/11/22,оч╢щ,0.0,22,1.9,0.43,0.21,2.7,25,28,3.5,29
7825,2016/11/22,оч╢щ,1.0,22,1.9,0.4,0.16,3.1,24,27,3.2,21
7826,2016/11/22,оч╢щ,2.0,22,1.9,0.4,0.18,2.8,24,27,3.5,18
7827,2016/11/22,оч╢щ,3.0,21,1.9,0.29,0.12,1.1,19,20,8,20
7828,2016/11/22,оч╢щ,4.0,22,1.8,0.2,0.07,1.4,15,16,14,22
7829,2016/11/22,оч╢щ,5.0,22,1.9,0.24,0.11,1.4,16,18,11,19
7830,2016/11/22,оч╢щ,6.0,22,1.9,0.4,0.16,7.6,24,31,6.2,21
7831,2016/11/22,оч╢щ,7.0,26,1.8,0.37,0.15,5.6,18,23,28,25
7832,2016/11/22,оч╢щ,8.0,26,1.8,0.34,0.17,4.8,18,23,28,25
7833,2016/11/22,оч╢щ,9.0,25,1.8,0.28,0.14,3.5,18,22,26,24
7834,2016/11/22,оч╢щ,10.0,24,1.8,0.32,0.15,4.2,19,23,23,25
7835,2016/11/22,оч╢щ,11.0,24,1.8,0.38,0.22,5.1,23,28,20,22
7836,2016/11/22,оч╢щ,12.0,23,1.8#,0.42,0.21#,4.1,24,28,19,19
7837,2016/11/22,оч╢щ,13.0,23,1.9,0.53,0.28,3.6,29,32,15,17
7838,2016/11/22,оч╢щ,14.0,23,1.9,0.65,0.27,3.6,28,31,15,26
7839,2016/11/22,оч╢щ,15.0,22,1.9,0.84,0.33,4.4,34,38,8.6,34
7840,2016/11/22,оч╢щ,16.0,22,1.9,0.73,0.25,1.8,27,28,16,35
7841,2016/11/22,оч╢щ,17.0,22,1.9,0.57,0.15,1.5,20,22,24,31
7842,2016/11/22,оч╢щ,18.0,21,1.9,0.57,0.15,1.4,21,23,24,29
7843,2016/11/22,оч╢щ,19.0,21,1.9,0.47,0.12,1,16,17,29,24
7844,2016/11/22,оч╢щ,20.0,21,1.9,0.41,0.09,1.3,13,14,32,20
7845,2016/11/22,оч╢щ,21.0,21,1.9,0.57,0.15,1.4,21,23,24,29
7846,2016/11/22,оч╢щ,22.0,21,1.9,0.47,0.12,1,16,17,29,24
7847,2016/11/22,оч╢щ,23.0,21,1.9,0.41,0.09,1.3,13,14,32,20
7848,2016/11/23,оч╢щ,0.0,21,1.9,0.38,0.07,1.1,12,13,31,11
7849,2016/11/23,оч╢щ,1.0,21,1.9,0.3,0.05,1,7.3,8.2,38,10
7850,2016/11/23,оч╢щ,2.0,20,1.9,0.29,0.09,1.1,7.4,8.5,35,2
7851,2016/11/23,оч╢щ,3.0,20,1.9,0.24,0.05,0.8,5.2,6,37,2
7852,2016/11/23,оч╢щ,4.0,20,1.9,0.27,0.06,0.7,6,6.7,35,8
7853,2016/11/23,оч╢щ,5.0,20,1.9,0.28,0.1,1.3,9,10,30,13
7854,2016/11/23,оч╢щ,6.0,20,1.9,0.33,0.07,1.4,12,14,28,13
7855,2016/11/23,оч╢щ,7.0,20,1.9,,0.18,4.6,19,24,26,17
7856,2016/11/23,оч╢щ,8.0,20,1.9,0.42#,0.14,2.5,14,16,28,0#
7857,2016/11/23,оч╢щ,9.0,20,1.9,0.34,0.11,2.8,14,17,29,22
7858,2016/11/23,оч╢щ,10.0,20,1.9,0.35,0.12,3.8,19,22,23,19
7859,2016/11/23,оч╢щ,11.0,20,1.9,0.38,0.17,3.7,19,23,23,22
7860,2016/11/23,оч╢щ,12.0,19,1.9,0.28,0.12,2.2,12,15,27,16
7861,2016/11/23,оч╢щ,13.0,19,1.9,0.42,0.2,2.9,19,22,20,20
7862,2016/11/23,оч╢щ,14.0,19,1.9,0.57,0.21,3,22,25,17,16
7863,2016/11/23,оч╢щ,15.0,19,1.9,0.57,0.21,3.3,24,27,15,22
7864,2016/11/23,оч╢щ,16.0,19,1.9,0.35,0.09,1.8,13,15,24,16
7865,2016/11/23,оч╢щ,17.0,19,1.9,0.29,0.05,1.4,9.2,11,28,20
7866,2016/11/23,оч╢щ,18.0,18,1.9,0.34,0.1,1.6,12,14,23,10
7867,2016/11/23,оч╢щ,19.0,18,1.9,0.29,0.07,1.1,10,12,24,12
7868,2016/11/23,оч╢щ,20.0,18,1.9,0.24,0.06,1.2,7.8,9,27,3
7869,2016/11/23,оч╢щ,21.0,18,1.9,0.34,0.1,1.6,12,14,23,10
7870,2016/11/23,оч╢щ,22.0,18,1.9,0.29,0.07,1.1,10,12,24,12
7871,2016/11/23,оч╢щ,23.0,18,1.9,0.24,0.06,1.2,7.8,9,27,3
7872,2016/11/24,оч╢щ,0.0,18,1.9,0.21,0.03,1.1,5.7,6.7,29,13
7873,2016/11/24,оч╢щ,1.0,17,1.9,0.18,0.02,1.4,4.1,5.5,30,9
7874,2016/11/24,оч╢щ,2.0,17,1.9,0.17,0.02,1.1,2.5,3.7,31,12
7875,2016/11/24,оч╢щ,3.0,17,1.9,0.19,0.04,0.8,5,5.8,28,3
7876,2016/11/24,оч╢щ,4.0,17,1.9,0.2,0.05,0.7,5.8,6.5,25,11
7877,2016/11/24,оч╢щ,5.0,17,1.9,0.23,0.05,1.2,7.8,9.1,23,10
7878,2016/11/24,оч╢щ,6.0,17,1.9,0.32,0.07,3.3,12,15,21,10
7879,2016/11/24,оч╢щ,7.0,20,1.9,0.35,0.12,5.6,13,18,26,16
7880,2016/11/24,оч╢щ,8.0,21,1.9,0.31,0.1,6.1,10,17,30,18
7881,2016/11/24,оч╢щ,9.0,21,1.9,0.31,0.08,3.3,8.3,12,31,13
7882,2016/11/24,оч╢щ,10.0,21,1.9,0.35,0.09,3.5,9.9,13,29,16
7883,2016/11/24,оч╢щ,11.0,20,1.9,0.34,0.1,3.5,11,14,28,6
7884,2016/11/24,оч╢щ,12.0,20,1.9,0.37,0.12,3.2,13,16,26,11
7885,2016/11/24,оч╢щ,13.0,19,1.9,0.41,0.15,3.6,17,21,21,15
7886,2016/11/24,оч╢щ,14.0,19,1.9,0.47,0.15,3.7,18,22,21,22
7887,2016/11/24,оч╢щ,15.0,19,1.9,0.48,0.14,3,16,19,22,18
7888,2016/11/24,оч╢щ,16.0,18,1.9,0.4,0.11,2.1,12,14,26,14
7889,2016/11/24,оч╢щ,17.0,19,1.9,0.36,0.1,1.5,10,12,27,12
7890,2016/11/24,оч╢щ,18.0,19,1.9,0.41,0.12,2.3,14,16,23,17
7891,2016/11/24,оч╢щ,19.0,19,1.9,0.35,0.08,1.4,11,13,26,16
7892,2016/11/24,оч╢щ,20.0,19,1.9,0.29,0.06,1.2,8.8,10,28,13
7893,2016/11/24,оч╢щ,21.0,19,1.9,0.41,0.12,2.3,14,16,23,17
7894,2016/11/24,оч╢щ,22.0,19,1.9,0.35,0.08,1.4,11,13,26,16
7895,2016/11/24,оч╢щ,23.0,19,1.9,0.29,0.06,1.2,8.8,10,28,13
7896,2016/11/25,оч╢щ,0.0,19,1.9,0.25,0.05,1,6.6,7.6,30,8
7897,2016/11/25,оч╢щ,1.0,19,1.9,0.21,0.04,0.9,4.3,5.1,33,10
7898,2016/11/25,оч╢щ,2.0,19,1.9,0.2,0.03,1.1,3.1,4.2,33,10
7899,2016/11/25,оч╢щ,3.0,19,1.9,0.19,0.02,1.2,3.2,4.4,34,11
7900,2016/11/25,оч╢щ,4.0,19,1.9,0.22,0.03,1.6,3.8,5.4,33,6
7901,2016/11/25,оч╢щ,5.0,19,1.9,0.23,0.03,1,4.8,5.8,32,8
7902,2016/11/25,оч╢щ,6.0,20,1.9,0.3,0.05,1.2,8.1,9.4,29,7
7903,2016/11/25,оч╢щ,7.0,24,1.8#,0.34#,0.08#,3.7#,9.9#,14#,33,
7904,2016/11/25,оч╢щ,8.0,25,1.8,0.38#,0.11,4.8#,13#,17#,32,15
7905,2016/11/25,оч╢щ,9.0,24,1.8,0.37,0.09,4.2,12,16,31,14
7906,2016/11/25,оч╢щ,10.0,24,1.8,0.34,0.08,3.6,9.6,13,33,21
7907,2016/11/25,оч╢щ,11.0,23,1.9,0.35,0.12,3.7,12,15,32,25
7908,2016/11/25,оч╢щ,12.0,23,1.9,0.39,0.14,3.7,14,18,29,28
7909,2016/11/25,оч╢щ,13.0,22,1.9,0.41,0.14,2.8,16,19,26,24
7910,2016/11/25,оч╢щ,14.0,22,1.9,0.52,0.15,2.4,18,20,24,23
7911,2016/11/25,оч╢щ,15.0,22,1.8,0.46,0.12,1.8,14,16,27,23
7912,2016/11/25,оч╢щ,16.0,22,1.8,0.45,0.1,1.9,13,15,27,26
7913,2016/11/25,оч╢щ,17.0,22,1.9,0.48,0.11,1.4,14,16,26,24
7914,2016/11/25,оч╢щ,18.0,22,1.9,0.45,0.09,1.7,13,15,27,21
7915,2016/11/25,оч╢щ,19.0,22,1.9,0.4,0.08,1.5,12,13,29,24
7916,2016/11/25,оч╢щ,20.0,22,1.8,0.32,0.06,1.1,8.6,9.6,32,23
7917,2016/11/25,оч╢щ,21.0,22,1.9,0.45,0.09,1.7,13,15,27,21
7918,2016/11/25,оч╢щ,22.0,22,1.9,0.4,0.08,1.5,12,13,29,24
7919,2016/11/25,оч╢щ,23.0,22,1.8,0.32,0.06,1.1,8.6,9.6,32,23
7920,2016/11/26,оч╢щ,0.0,22,1.9,0.29,0.06,0.9,8,8.8,32,27
7921,2016/11/26,оч╢щ,1.0,22,1.9,0.25,0.05,0.9,6.5,7.4,33,20
7922,2016/11/26,оч╢щ,2.0,22,1.9,0.23,0.05,1.1,5.2,6.3,33,19
7923,2016/11/26,оч╢щ,3.0,22,1.9,0.22,0.05,1.4,6.2,7.6,33,17
7924,2016/11/26,оч╢щ,4.0,22,1.9,0.25,0.07,1.2,7.2,8.4,31,20
7925,2016/11/26,оч╢щ,5.0,22,1.9,0.28,0.08,1.3,8.7,10,30,24
7926,2016/11/26,оч╢щ,6.0,21,2,0.6,0.27,6.6,22,29,14,30
7927,2016/11/26,оч╢щ,7.0,28,1.9,0.44,0.15,2.4,11,14,49,35
7928,2016/11/26,оч╢щ,8.0,27,1.9,0.54,0.17,2,14,16,69,42
7929,2016/11/26,оч╢щ,9.0,27,1.9,0.43,0.11,2,11,13,61,39
7930,2016/11/26,оч╢щ,10.0,23,1.9,0.36,0.08,2.1,12,14,32,52
7931,2016/11/26,оч╢щ,11.0,21,1.9,0.33,0.09,2.2,14,16,29,46
7932,2016/11/26,оч╢щ,12.0,21,1.9,0.31,0.1,2.5,15,17,29,40
7933,2016/11/26,оч╢щ,13.0,21,1.9,0.32,0.09,1.6,13,14,32,32
7934,2016/11/26,оч╢щ,14.0,21,1.8,0.36,0.06,1,10,11,32,25
7935,2016/11/26,оч╢щ,15.0,21,1.9,0.47,0.14,1.4,17,19,22,31
7936,2016/11/26,оч╢щ,16.0,21,1.9,0.31,0.06,2.2,10,12,30,23
7937,2016/11/26,оч╢щ,17.0,21,1.8,0.25,0.04,2,6.5,8.4,33,19
7938,2016/11/26,оч╢щ,18.0,20,1.9,0.44,0.11,2,17,19,14,7
7939,2016/11/26,оч╢щ,19.0,19,2,0.48,0.12,2,21,23,9.1,13
7940,2016/11/26,оч╢щ,20.0,19,2,0.47,0.11,1.8,19,20,10,19
7941,2016/11/26,оч╢щ,21.0,20,1.9,0.44,0.11,2,17,19,14,7
7942,2016/11/26,оч╢щ,22.0,19,2,0.48,0.12,2,21,23,9.1,13
7943,2016/11/26,оч╢щ,23.0,19,2,0.47,0.11,1.8,19,20,10,19
7944,2016/11/27,оч╢щ,0.0,18,2,0.51,0.1,2,17,19,9.8,20
7945,2016/11/27,оч╢щ,1.0,18,2,0.51,0.11,1.9,19,21,6.8,18
7946,2016/11/27,оч╢щ,2.0,18,2,0.52,0.12,1.8,20,22,4.6,10
7947,2016/11/27,оч╢щ,3.0,18,2,0.54,0.12,1.6,16,18,6.7,12
7948,2016/11/27,оч╢щ,4.0,18,2,0.5,0.11,1.3,14,15,9.5,4
7949,2016/11/27,оч╢щ,5.0,18,1.9,0.44,0.09,1.5,11,12,16,11
7950,2016/11/27,оч╢щ,6.0,18,1.9,0.4,0.08,1.3,9.2,11,19,11
7951,2016/11/27,оч╢щ,7.0,19,1.9,0.44,0.09,2.6,11,13,26,11
7952,2016/11/27,оч╢щ,8.0,19,1.9,0.49,0.12,3,14,17,24,11
7953,2016/11/27,оч╢щ,9.0,19,1.9,0.46,0.11,2.8,13,16,24,14
7954,2016/11/27,оч╢щ,10.0,19,1.9,0.43,0.08,1.9,10,12,25,13
7955,2016/11/27,оч╢щ,11.0,18,1.9,0.44,0.08,2.3,11,14,24,14
7956,2016/11/27,оч╢щ,12.0,18,1.9,0.43,0.08,1.7,12,13,26,14
7957,2016/11/27,оч╢щ,13.0,18,1.9,0.43,0.07,1.5,12,14,26,19
7958,2016/11/27,оч╢щ,14.0,18,1.9,0.45,0.07,1.4,12,14,26,20
7959,2016/11/27,оч╢щ,15.0,18,1.9,0.41,0.06,1.3,10,11,29,20
7960,2016/11/27,оч╢щ,16.0,18,1.9,0.48,0.06,1.1,14,15,26,23
7961,2016/11/27,оч╢щ,17.0,18,1.9,0.51,0.06,1.4,14,16,26,22
7962,2016/11/27,оч╢щ,18.0,18,1.9,0.52,0.09,1.4,16,17,25,33
7963,2016/11/27,оч╢щ,19.0,18,1.9,0.48,0.08,0.9,13,14,30,38
7964,2016/11/27,оч╢щ,20.0,18,1.9,0.39,0.06,1,9.9,11,35,48
7965,2016/11/27,оч╢щ,21.0,18,1.9,0.52,0.09,1.4,16,17,25,33
7966,2016/11/27,оч╢щ,22.0,18,1.9,0.48,0.08,0.9,13,14,30,38
7967,2016/11/27,оч╢щ,23.0,18,1.9,0.39,0.06,1,9.9,11,35,48
7968,2016/11/28,оч╢щ,0.0,18,1.9,0.29,0.03,1,7,7.9,42,47
7969,2016/11/28,оч╢щ,1.0,18,1.9,0.26,0.03,0.6,5.3,5.8,45,44
7970,2016/11/28,оч╢щ,2.0,18,1.9,0.24,0.03,0.7,4.3,5.1,45,40
7971,2016/11/28,оч╢щ,3.0,18,1.9,0.22,0.03,1.4,4.2,5.5,45,38
7972,2016/11/28,оч╢щ,4.0,18,1.9,0.24,0.03,1.6,4.8,6.4,44,43
7973,2016/11/28,оч╢щ,5.0,18,1.9,0.25,0.03,1.6,6.5,8.1,43,45
7974,2016/11/28,оч╢щ,6.0,18,1.9,0.31,0.05,2.1,11,13,40,50
7975,2016/11/28,оч╢щ,7.0,20,1.9,0.43,0.1,3.5,15,19,41,65
7976,2016/11/28,оч╢щ,8.0,21,1.9,0.37,0.08,3.3,12,16,44,65
7977,2016/11/28,оч╢щ,9.0,20,1.9,0.39,0.08,2.9,13,16,42,68
7978,2016/11/28,оч╢щ,10.0,21,1.9,0.4,0.07,3.3,14,17,43,68
7979,2016/11/28,оч╢щ,11.0,21,1.9,0.39,0.08,3.2,13,16,41,71
7980,2016/11/28,оч╢щ,12.0,20,1.9,0.39,0.11,2.5,13,16,41,70
7981,2016/11/28,оч╢щ,13.0,20,1.9,0.39,0.1,2.8,15,17,40,74
7982,2016/11/28,оч╢щ,14.0,19,1.9,0.63,0.17,3.8,25,28,27,71
7983,2016/11/28,оч╢щ,15.0,19,1.9,0.49,0.12,2.7,20,22,32,78
7984,2016/11/28,оч╢щ,16.0,19,1.9,0.39,0.1,1.9,14,16,36,87
7985,2016/11/28,оч╢щ,17.0,19,1.9,0.33,0.08,1.9,10,12,39,91
7986,2016/11/28,оч╢щ,18.0,19,1.9,0.35,0.08,1.5,11,13,38,81
7987,2016/11/28,оч╢щ,19.0,19,1.9,0.31,0.07,1.8,8.9,11,40,71
7988,2016/11/28,оч╢щ,20.0,19,1.9,0.26,0.04,1.2,6.7,7.9,42,62
7989,2016/11/28,оч╢щ,21.0,19,1.9,0.35,0.08,1.5,11,13,38,81
7990,2016/11/28,оч╢щ,22.0,19,1.9,0.31,0.07,1.8,8.9,11,40,71
7991,2016/11/28,оч╢щ,23.0,19,1.9,0.26,0.04,1.2,6.7,7.9,42,62
7992,2016/11/29,оч╢щ,0.0,19,1.8,0.21,0.03,1.1,4.3,5.4,45,60
7993,2016/11/29,оч╢щ,1.0,19,1.8,0.19,0.02,1.3,3.4,4.8,45,62
7994,2016/11/29,оч╢щ,2.0,19,1.8,0.19,0.02,1.2,4.2,5.4,44,70
7995,2016/11/29,оч╢щ,3.0,19,1.9,0.2,0.03,0.7,4.5,5.1,45,75
7996,2016/11/29,оч╢щ,4.0,19,1.9,0.25,0.04,0.9,5.1,6,44,82
7997,2016/11/29,оч╢щ,5.0,19,1.9,0.27,0.04,0.7,6.9,7.6,42,81
7998,2016/11/29,оч╢щ,6.0,19,1.9,0.29,0.05,0.8,7.3,8.1,41,81
7999,2016/11/29,оч╢щ,7.0,23,1.8,0.31,0.1,2.7,9,12,40,60
8000,2016/11/29,оч╢щ,8.0,24,1.8,0.3,0.09,2.3,7.7,10,42,49
8001,2016/11/29,оч╢щ,9.0,24,1.8,0.28,0.06,1.5,6.1,7.6,43,72
8002,2016/11/29,оч╢щ,10.0,24,1.8,0.3,0.09,1.9,8,10,41,77
8003,2016/11/29,оч╢щ,11.0,23,1.8,0.33,0.1,2.5,9.9,12,38,77
8004,2016/11/29,оч╢щ,12.0,22,1.8,0.33,0.1,1.9,11,13,35,46
8005,2016/11/29,оч╢щ,13.0,21,1.8,0.32,0.1,2.1,11,13,33,36
8006,2016/11/29,оч╢щ,14.0,21,1.8,0.35,0.09,1.7,11,13,33,28
8007,2016/11/29,оч╢щ,15.0,21,1.8,0.31,0.1,1.1,9.5,11,34,33
8008,2016/11/29,оч╢щ,16.0,21,1.8,0.31,0.11,1.2,11,12,32,32
8009,2016/11/29,оч╢щ,17.0,21,1.8,0.34,0.1,1.3,11,13,32,39
8010,2016/11/29,оч╢щ,18.0,21,1.8,0.34,0.11,1,12,13,32,39
8011,2016/11/29,оч╢щ,19.0,21,1.8,0.33,0.09,1.1,11,12,32,37
8012,2016/11/29,оч╢щ,20.0,21,1.8,0.3,0.07,1,11,12,32,31
8013,2016/11/29,оч╢щ,21.0,21,1.8,0.34,0.11,1,12,13,32,39
8014,2016/11/29,оч╢щ,22.0,21,1.8,0.33,0.09,1.1,11,12,32,37
8015,2016/11/29,оч╢щ,23.0,21,1.8,0.3,0.07,1,11,12,32,31
8016,2016/11/30,оч╢щ,0.0,21,1.8,0.24,0.05,1,8.6,9.6,35,24
8017,2016/11/30,оч╢щ,1.0,21,1.8,0.18,0.03,1,5.3,6.3,39,21
8018,2016/11/30,оч╢щ,2.0,21,1.8,0.19,0.03,0.8,5,5.8,37,17
8019,2016/11/30,оч╢щ,3.0,21,1.9,0.2,0.05,1.7,5.6,7.2,36,17
8020,2016/11/30,оч╢щ,4.0,21,1.9,0.22,0.04,2.2,5.2,7.4,36,19
8021,2016/11/30,оч╢щ,5.0,21,1.9,0.24,0.05,2,7.1,9,35,20
8022,2016/11/30,оч╢щ,6.0,21,1.9,0.3,0.05,2.1,9.2,11,33,25
8023,2016/11/30,оч╢щ,7.0,24,1.9#,0.53,0.19#,5.4,20,25,26,30
8024,2016/11/30,оч╢щ,8.0,25,1.8,0.46#,0.16,4.9#,16#,21#,30#,0#
8025,2016/11/30,оч╢щ,9.0,25,1.8,0.47,0.15,4.6,19,23,30,15
8026,2016/11/30,оч╢щ,10.0,24,1.9,0.49,0.14,4.4,21,25,26,27
8027,2016/11/30,оч╢щ,11.0,24,1.8,0.42,0.12,4.1,16,20,29,28
8028,2016/11/30,оч╢щ,12.0,24,1.8,0.45,0.14,4.3,17,22,28,40
8029,2016/11/30,оч╢щ,13.0,23,1.8,0.52,0.18,4.3,23,27,23,43
8030,2016/11/30,оч╢щ,14.0,23,1.9,0.67,0.23,3.7,25,29,19,57
8031,2016/11/30,оч╢щ,15.0,23,1.9,0.63,0.2,3.7,23,27,19,52
8032,2016/11/30,оч╢щ,16.0,23,1.9,0.71,0.26,5.4,31,37,8.3,54
8033,2016/11/30,оч╢щ,17.0,22,1.9,0.53,0.29,3.5,22,26,17,49
8034,2016/11/30,оч╢щ,18.0,22,1.9,0.53,0.16,2.9,18,21,21,54
8035,2016/11/30,оч╢щ,19.0,22,1.8,0.29,0.05,2.4,7.5,9.9,35,49
8036,2016/11/30,оч╢щ,20.0,22,1.9,0.33,0.06,1.9,9.7,12,28,42
8037,2016/11/30,оч╢щ,21.0,22,1.9,0.53,0.16,2.9,18,21,21,54
8038,2016/11/30,оч╢щ,22.0,22,1.8,0.29,0.05,2.4,7.5,9.9,35,49
8039,2016/11/30,оч╢щ,23.0,22,1.9,0.33,0.06,1.9,9.7,12,28,42
8040,2016/12/01,оч╢щ,0.0,22,1.9,0.34,0.08,2.1,13,15,26,40
8041,2016/12/01,оч╢щ,1.0,22,1.9,0.25,0.05,1.9,6.8,8.7,34,31
8042,2016/12/01,оч╢щ,2.0,21,1.9,0.23,0.04,1.8,5.4,7.2,33,33
8043,2016/12/01,оч╢щ,3.0,21,1.9,0.21,0.03,1.6,4.4,6,37,24
8044,2016/12/01,оч╢щ,4.0,21,1.8,0.18,0.01,1.7,3.8,5.5,39,25
8045,2016/12/01,оч╢щ,5.0,21,1.8,0.17,0.01,1.4,3.8,5.2,42,25
8046,2016/12/01,оч╢щ,6.0,20,1.8,0.26,0.03,1.8,9.6,11,34,25
8047,2016/12/01,оч╢щ,7.0,19,1.9,0.35,0.11,3.1,13,17,30,36
8048,2016/12/01,оч╢щ,8.0,19,1.9,0.34,0.11,2.5,13,15,30,29
8049,2016/12/01,оч╢щ,9.0,19,1.9,0.35,0.11,2.7,12,14,31,29
8050,2016/12/01,оч╢щ,10.0,19,1.9,0.35,0.1,2.6,11,14,31,39
8051,2016/12/01,оч╢щ,11.0,19,1.9,0.38,0.12,4,19,23,20,32
8052,2016/12/01,оч╢щ,12.0,18,1.9,0.4,0.15,4.2,18,22,23,22
8053,2016/12/01,оч╢щ,13.0,18,1.9,0.42,0.13,2.3,17,19,28,18
8054,2016/12/01,оч╢щ,14.0,18,1.9,0.54,0.19,2.6,22,25,21,18
8055,2016/12/01,оч╢щ,15.0,18,1.9,0.57,0.17,2.4,22,25,21,21
8056,2016/12/01,оч╢щ,16.0,18,1.9,0.67,0.21,3.1,26,29,18,27
8057,2016/12/01,оч╢щ,17.0,18,1.9,0.59,0.17,3,22,25,21,28
8058,2016/12/01,оч╢щ,18.0,19,1.9,0.48,0.13,2.6,18,21,24,31
8059,2016/12/01,оч╢щ,19.0,19,1.9,0.39,0.09,2.1,14,17,29,28
8060,2016/12/01,оч╢щ,20.0,19,1.9,0.32,0.08,1.8,11,13,31,29
8061,2016/12/01,оч╢щ,21.0,19,1.9,0.48,0.13,2.6,18,21,24,31
8062,2016/12/01,оч╢щ,22.0,19,1.9,0.39,0.09,2.1,14,17,29,28
8063,2016/12/01,оч╢щ,23.0,19,1.9,0.32,0.08,1.8,11,13,31,29
8064,2016/12/02,оч╢щ,0.0,19,1.9,0.3,0.07,1.8,10,12,32,27
8065,2016/12/02,оч╢щ,1.0,19,1.8,0.23,0.05,1.4,6.8,8.2,36,32
8066,2016/12/02,оч╢щ,2.0,19,1.9,0.23,0.04,1.7,6,7.6,37,38
8067,2016/12/02,оч╢щ,3.0,19,1.9,0.23,0.04,1.4,5.1,6.5,38,42
8068,2016/12/02,оч╢щ,4.0,19,1.8,0.22,0.04,1.3,5.4,6.7,38,42
8069,2016/12/02,оч╢щ,5.0,19,1.8,0.23,0.03,1.1,7.5,8.6,38,43
8070,2016/12/02,оч╢щ,6.0,19,1.8,0.31,0.05,1.9,13,14,34,45
8071,2016/12/02,оч╢щ,7.0,21,1.8,0.39,0.12,4.6,14,19,37,62
8072,2016/12/02,оч╢щ,8.0,22,1.8,0.35,0.1,3.1,11,14,39,61
8073,2016/12/02,оч╢щ,9.0,22,1.9,0.38,0.11,3.3,13,16,37,56
8074,2016/12/02,оч╢щ,10.0,22,1.9,0.38,0.1,3.6,13,17,37,56
8075,2016/12/02,оч╢щ,11.0,21,1.9,0.39,0.12,4.2,20,24,30,59
8076,2016/12/02,оч╢щ,12.0,20,1.8,0.4,0.13,4.1,21,25,28,54
8077,2016/12/02,оч╢щ,13.0,20,1.8,0.42,0.12,3.1,22,25,28,49
8078,2016/12/02,оч╢щ,14.0,19,1.9,0.55,0.15,4,23,27,26,44
8079,2016/12/02,оч╢щ,15.0,19,1.8,0.5,0.13,2.6,18,21,28,44
8080,2016/12/02,оч╢щ,16.0,19,1.8,0.4,0.1,1.4,15,16,30,37
8081,2016/12/02,оч╢щ,17.0,19,1.8,0.36,0.08,2.1,17,19,27,32
8082,2016/12/02,оч╢щ,18.0,19,1.8,0.33,0.07,1.8,16,18,28,32
8083,2016/12/02,оч╢щ,19.0,19,1.8,0.32,0.06,1.7,13,15,31,41
8084,2016/12/02,оч╢щ,20.0,19,1.8,0.27,0.04,1.4,11,13,33,40
8085,2016/12/02,оч╢щ,21.0,19,1.8,0.33,0.07,1.8,16,18,28,32
8086,2016/12/02,оч╢щ,22.0,19,1.8,0.32,0.06,1.7,13,15,31,41
8087,2016/12/02,оч╢щ,23.0,19,1.8,0.27,0.04,1.4,11,13,33,40
8088,2016/12/03,оч╢щ,0.0,19,1.8,0.24,0.03,1.5,8.3,9.8,35,36
8089,2016/12/03,оч╢щ,1.0,19,1.8,0.21,0.03,1.3,5.9,7.2,37,27
8090,2016/12/03,оч╢щ,2.0,20,1.8,0.2,0.02,1,5.5,6.5,38,26
8091,2016/12/03,оч╢щ,3.0,20,1.8,0.21,0.03,1.2,5.9,7.1,37,23
8092,2016/12/03,оч╢щ,4.0,20,1.8,0.19,0.03,1.5,5.9,7.5,36,22
8093,2016/12/03,оч╢щ,5.0,20,1.9,0.22,0.04,1.9,7.3,9.1,35,20
8094,2016/12/03,оч╢щ,6.0,20,1.9,0.28,0.06,1.9,9.8,12,32,27
8095,2016/12/03,оч╢щ,7.0,24,1.8,0.37,0.1,5.2,13,18,33,50
8096,2016/12/03,оч╢щ,8.0,24,1.8,0.33,0.09,4.4,11,15,35,44
8097,2016/12/03,оч╢щ,9.0,25,1.8,0.32,0.08,4.1,9.7,14,37,38
8098,2016/12/03,оч╢щ,10.0,25,1.8,0.31,0.08,4.1,9.2,13,37,35
8099,2016/12/03,оч╢щ,11.0,24,1.8,0.33,0.07,3.6,11,14,34,41
8100,2016/12/03,оч╢щ,12.0,24,1.8,0.34,0.09,3.9,13,17,31,36
8101,2016/12/03,оч╢щ,13.0,23,1.8,0.39,0.1,3.5,14,18,30,43
8102,2016/12/03,оч╢щ,14.0,22,1.8,0.47,0.12,2.6,17,20,26,38
8103,2016/12/03,оч╢щ,15.0,22,1.8,0.45,0.12,2.4,18,20,25,40
8104,2016/12/03,оч╢щ,16.0,22,1.8,0.4,0.09,2.4,15,18,27,32
