,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10
1265,2016/02/22,中壢,17.0,14,2,0.8,0.24,13,29,42,20,81.0
1266,2016/02/22,中壢,18.0,13,2,0.71,0.22,11,25,36,24,69.0
1267,2016/02/22,中壢,19.0,14,2,1.07,0.37,17,30,47,20,60.0
1268,2016/02/22,中壢,20.0,14,2,0.66,0.28,7.1,28,35,19,50.0
1269,2016/02/22,中壢,21.0,13,2,0.71,0.22,11,25,36,24,69.0
1270,2016/02/22,中壢,22.0,14,2,1.07,0.37,17,30,47,20,60.0
1271,2016/02/22,中壢,23.0,14,2,0.66,0.28,7.1,28,35,19,50.0
1272,2016/02/23,中壢,0.0,14,2,0.44,0.12,2.7,15,17,32,40.0
1273,2016/02/23,中壢,1.0,14,2,0.34,0.09,2.6,10,13,35,27.0
1274,2016/02/23,中壢,2.0,13,2,0.27,0.07,1.7,7.9,9.6,39,48.0
1275,2016/02/23,中壢,3.0,13,2,0.28,0.07,1.5,6.8,8.4,36,56.0
1276,2016/02/23,中壢,4.0,13,2,0.28,0.05,1.9,5.8,7.8,38,52.0
1277,2016/02/23,中壢,5.0,12,1.9,0.26,0.05,2.5,8.3,11,41,28.0
1278,2016/02/23,中壢,6.0,12,1.9,0.38,0.12,8.5,21,29,31,26.0
1279,2016/02/23,中壢,7.0,14,2,0.67,0.3,15,32,47,21,35.0
1280,2016/02/23,中壢,8.0,14,2,0.64,0.32,14,32,46,23,39.0
1281,2016/02/23,中壢,9.0,14,2,0.69,0.31,15,33,48,21,28.0
1282,2016/02/23,中壢,10.0,13,2,0.61,0.28,11,30,41,24,29.0
1283,2016/02/23,中壢,11.0,13,2,0.63,0.29,14,31,45,23,37.0
1284,2016/02/23,中壢,12.0,13,2,0.56,0.26,12,28,40,26,34.0
1285,2016/02/23,中壢,13.0,12,1.9,0.53,0.22,11,27,38,28,28.0
1286,2016/02/23,中壢,14.0,12,2,0.76,0.28,14,32,47,23,26.0
1287,2016/02/23,中壢,15.0,12,2,0.71,0.28,12,30,42,25,29.0
1288,2016/02/23,中壢,16.0,13,2,0.64,0.23,11,28,39,26,35.0
1289,2016/02/23,中壢,17.0,13,2,0.56,0.2,9.2,26,35,29,24.0
1290,2016/02/23,中壢,18.0,13,2,0.65,0.23,8.1,25,33,29,21.0
1291,2016/02/23,中壢,19.0,13,2,0.55,0.2,5.7,19,25,33,23.0
1292,2016/02/23,中壢,20.0,13,2,0.41,0.14,3,13,16,40,22.0
1293,2016/02/23,中壢,21.0,13,2,0.65,0.23,8.1,25,33,29,21.0
1294,2016/02/23,中壢,22.0,13,2,0.55,0.2,5.7,19,25,33,23.0
1295,2016/02/23,中壢,23.0,13,2,0.41,0.14,3,13,16,40,22.0
1296,2016/02/24,中壢,0.0,13,2,0.35,0.11,2.4,11,14,42,33.0
1297,2016/02/24,中壢,1.0,13,2,0.32,0.08,1.6,8.9,10,45,25.0
1298,2016/02/24,中壢,2.0,13,2,0.28,0.06,1.4,7.1,8.5,47,29.0
1299,2016/02/24,中壢,3.0,13,2,0.27,0.08,1.6,10,12,45,24.0
1300,2016/02/24,中壢,4.0,13,2,0.28,0.08,2,12,14,42,33.0
1301,2016/02/24,中壢,5.0,13,2,0.32,0.12,3.2,14,18,39,34.0
1302,2016/02/24,中壢,6.0,12,2,0.4,0.12,6,21,27,35,36.0
1303,2016/02/24,中壢,7.0,13,2.1,0.95,0.4,18,44,63,18,65.0
1304,2016/02/24,中壢,8.0,13,2.1,1.07,0.47,18,41,59,22,69.0
1305,2016/02/24,中壢,9.0,13,2.1,0.9,0.33,10,38,48,26,81.0
1306,2016/02/24,中壢,10.0,13,2.1,0.98,0.37,14,36,50,26,82.0
1307,2016/02/24,中壢,11.0,13,2,1.04,0.37,18,34,51,26,74.0
1308,2016/02/24,中壢,12.0,13,2,0.87,0.37,14,31,45,28,62.0
1309,2016/02/24,中壢,13.0,13,2,0.9,0.35,18,31,49,27,57.0
1310,2016/02/24,中壢,14.0,13,2,1.27,0.48,25,33,57,25,59.0
1311,2016/02/24,中壢,15.0,13,2,1.08,0.39,19,32,51,25,52.0
1312,2016/02/24,中壢,16.0,13,2,0.89,0.32,20,29,49,28,50.0
1313,2016/02/24,中壢,17.0,13,2,0.87,0.32,15,26,41,29,53.0
1314,2016/02/24,中壢,18.0,13,2,0.83,0.3,16,24,40,31,52.0
1315,2016/02/24,中壢,19.0,13,2,0.61,0.22,7.3,18,25,34,52.0
1316,2016/02/24,中壢,20.0,13,1.9,0.41,0.13,5.8,11,17,38,45.0
1317,2016/02/24,中壢,21.0,13,2,0.83,0.3,16,24,40,31,52.0
1318,2016/02/24,中壢,22.0,13,2,0.61,0.22,7.3,18,25,34,52.0
1319,2016/02/24,中壢,23.0,13,1.9,0.41,0.13,5.8,11,17,38,45.0
1320,2016/02/25,中壢,0.0,13,1.9,0.34,0.11,4,7.8,12,40,47.0
1321,2016/02/25,中壢,1.0,13,1.9,0.26,0.08,2.8,6.2,9,41,46.0
1322,2016/02/25,中壢,2.0,12,1.9,0.23,0.07,2.4,4.9,7.3,44,50.0
1323,2016/02/25,中壢,3.0,13,1.9,0.24,0.06,2.2,4.1,6.4,44,50.0
1324,2016/02/25,中壢,4.0,13,1.9,0.25,0.07,2.2,5.3,7.5,43,49.0
1325,2016/02/25,中壢,5.0,12,1.9,0.3,0.09,4.4,8.7,13,41,56.0
1326,2016/02/25,中壢,6.0,12,2,0.44,0.13,9.9,18,28,34,58.0
1327,2016/02/25,中壢,7.0,14,2,0.59,0.25,11,21,32,34,80.0
1328,2016/02/25,中壢,8.0,14,2,0.65,0.29,10,22,32,32#,
1329,2016/02/25,中壢,9.0,14,2#,0.66,0.3#,9.2,21,30,31,79.0
1330,2016/02/25,中壢,10.0,14,2#,0.65#,0.29#,12#,23#,35#,31,75.0
1331,2016/02/25,中壢,11.0,14,2#,0.66,0.22#,12,22,33,32,70.0
1332,2016/02/25,中壢,12.0,14,2,0.81,0.34,15,26,41,30,62.0
1333,2016/02/25,中壢,13.0,14,2,0.69,0.3,11,23,34,33,59.0
1334,2016/02/25,中壢,14.0,14,2,0.88,0.34,11,27,38,29,59.0
1335,2016/02/25,中壢,15.0,14,2,0.93,0.36,16,26,42,29,61.0
1336,2016/02/25,中壢,16.0,14,2,0.77,0.29,10,24,34,31,64.0
1337,2016/02/25,中壢,17.0,14,1.9,0.77,0.3,12,22,34,33,60.0
1338,2016/02/25,中壢,18.0,14,1.9,0.79,0.31,11,20,31,34,55.0
1339,2016/02/25,中壢,19.0,14,1.9,0.61,0.24,6.3,16,22,38,44.0
1340,2016/02/25,中壢,20.0,14,1.9,0.43,0.17,4.8,12,17,42,39.0
1341,2016/02/25,中壢,21.0,14,1.9,0.79,0.31,11,20,31,34,55.0
1342,2016/02/25,中壢,22.0,14,1.9,0.61,0.24,6.3,16,22,38,44.0
1343,2016/02/25,中壢,23.0,14,1.9,0.43,0.17,4.8,12,17,42,39.0
1344,2016/02/26,中壢,0.0,14,1.9,0.37,0.13,4.3,9,13,45,40.0
1345,2016/02/26,中壢,1.0,14,1.9,0.27,0.1,3,6.2,9.2,47,38.0
1346,2016/02/26,中壢,2.0,14,1.9,0.25,0.07,2,5.6,7.6,48,39.0
1347,2016/02/26,中壢,3.0,13,1.9,0.22,0.08,1.4,7.4,8.8,48,47.0
1348,2016/02/26,中壢,4.0,13,1.9,0.24,0.05,2.6,10,13,46,54.0
1349,2016/02/26,中壢,5.0,13,1.9,0.25,0.06,2.2,11,13,43,55.0
1350,2016/02/26,中壢,6.0,13,1.9,0.44,0.15,11,26,38,27,49.0
1351,2016/02/26,中壢,7.0,13,1.9,0.63,0.29,11,28,40,27,34.0
1352,2016/02/26,中壢,8.0,13,1.9,0.67,0.28,12,31,42,26,21.0
1353,2016/02/26,中壢,9.0,13,1.9,0.6,0.24,11,29,40,28,22.0
1354,2016/02/26,中壢,10.0,14,1.9,0.79,0.34,15,29,44,27,28.0
1355,2016/02/26,中壢,11.0,14,1.9,0.85,0.4,17,29,46,25,34.0
1356,2016/02/26,中壢,12.0,14,1.9,0.77,0.36,14,33,46,23,39.0
1357,2016/02/26,中壢,13.0,14,1.9,1.16,0.49,24,38,62,17,38.0
1358,2016/02/26,中壢,14.0,15,1.9,1.97,0.67,41,40,80,17,49.0
1359,2016/02/26,中壢,15.0,15,1.9,1.34,0.49,24,40,64,17,48.0
1360,2016/02/26,中壢,16.0,15,1.9,0.78,0.28,13,31,44,24,40.0
1361,2016/02/26,中壢,17.0,15,1.9,1.22,0.4,27,35,63,20,31.0
1362,2016/02/26,中壢,18.0,15,2,1.04,0.36,22,38,60,16,25.0
1363,2016/02/26,中壢,19.0,15,2,1.07,0.39,22,35,57,17,35.0
1364,2016/02/26,中壢,20.0,15,2,0.88,0.29,11,31,42,19,30.0
1365,2016/02/26,中壢,21.0,15,2,1.04,0.36,22,38,60,16,25.0
1366,2016/02/26,中壢,22.0,15,2,1.07,0.39,22,35,57,17,35.0
1367,2016/02/26,中壢,23.0,15,2,0.88,0.29,11,31,42,19,30.0
1368,2016/02/27,中壢,0.0,15,2.1,0.87,0.29,11,32,43,20,39.0
1369,2016/02/27,中壢,1.0,15,2.1,0.53,0.21,3,23,26,22,33.0
1370,2016/02/27,中壢,2.0,15,2.3,0.6,0.31,4.2,26,30,17,40.0
1371,2016/02/27,中壢,3.0,15,2.2,0.5,0.27,4.3,27,31,13,37.0
1372,2016/02/27,中壢,4.0,15,2.2,0.64,0.23,9.7,28,38,13,41.0
1373,2016/02/27,中壢,5.0,15,2,0.45,0.11,4.2,16,20,32,38.0
1374,2016/02/27,中壢,6.0,14,1.9,0.43,0.08,3.8,16,20,37,32.0
1375,2016/02/27,中壢,7.0,14,2,0.86,0.3,23,37,60,19,13.0
1376,2016/02/27,中壢,8.0,15,1.9,0.65,0.21,13,33,46,26,16.0
1377,2016/02/27,中壢,9.0,15,1.9,0.66,0.25,16,35,50,24,19.0
1378,2016/02/27,中壢,10.0,15,1.9,0.73,0.25,15,34,50,23,28.0
1379,2016/02/27,中壢,11.0,14,1.9,0.56,0.18,9.5,29,38,28,29.0
1380,2016/02/27,中壢,12.0,14,1.9,0.67,0.2,13,30,43,26,31.0
1381,2016/02/27,中壢,13.0,14,1.9,0.67,0.22,15,33,47,23,31.0
1382,2016/02/27,中壢,14.0,14,1.9,0.77,0.28,17,36,53,21,35.0
1383,2016/02/27,中壢,15.0,14,1.9,0.77,0.27,16,37,53,19,38.0
1384,2016/02/27,中壢,16.0,14,1.9,0.71,0.25,13,35,49,20,36.0
1385,2016/02/27,中壢,17.0,15,1.9,0.73,0.29,14,37,51,18,39.0
1386,2016/02/27,中壢,18.0,15,2,1.03,0.32,22,39,61,16,41.0
1387,2016/02/27,中壢,19.0,15,2,1.35,0.44,29,44,73,9.3,40.0
1388,2016/02/27,中壢,20.0,15,2.1,1.38,0.48,29,41,71,8.4,42.0
1389,2016/02/27,中壢,21.0,15,2,1.03,0.32,22,39,61,16,41.0
1390,2016/02/27,中壢,22.0,15,2,1.35,0.44,29,44,73,9.3,40.0
1391,2016/02/27,中壢,23.0,15,2.1,1.38,0.48,29,41,71,8.4,42.0
1392,2016/02/28,中壢,0.0,15,2.1,1.11,0.39,15,37,52,10,45.0
1393,2016/02/28,中壢,1.0,15,2.2,0.81,0.31,11,34,45,9.7,49.0
1394,2016/02/28,中壢,2.0,15,2.2,0.85,0.33,9.5,33,42,12,51.0
1395,2016/02/28,中壢,3.0,15,2.2,0.83,0.39,6,33,39,10,44.0
1396,2016/02/28,中壢,4.0,15,2.2,0.62,0.33,11,30,41,14,44.0
1397,2016/02/28,中壢,5.0,15,2.2,0.52,0.33,4.4,21,25,24,34.0
1398,2016/02/28,中壢,6.0,16,2.2,0.67,0.3,11,31,43,15,32.0
1399,2016/02/28,中壢,7.0,20,1.9,0.66,0.2,10,21,31,39,20.0
1400,2016/02/28,中壢,8.0,21,1.9,0.7,0.21,12,21,33,39,24.0
1401,2016/02/28,中壢,9.0,22,1.9,0.63,0.21,9.5,21,31,41,30.0
1402,2016/02/28,中壢,10.0,22,1.9,0.57,0.19,8.7,19,28,42,44.0
1403,2016/02/28,中壢,11.0,22,1.9,0.61,0.2,12,22,34,39,33.0
1404,2016/02/28,中壢,12.0,20,1.9,0.58,0.18,11,21,33,38,33.0
1405,2016/02/28,中壢,13.0,20,1.9,0.74,0.24,12,29,41,31,42.0
1406,2016/02/28,中壢,14.0,20,2,0.91,0.34,9.4,38,48,19,48.0
1407,2016/02/28,中壢,15.0,19,2,1.27,0.5,20,48,68,11,57.0
1408,2016/02/28,中壢,16.0,19,2,1.37,0.52,26,44,70,12,57.0
1409,2016/02/28,中壢,17.0,18,2,1.89,0.67,47,46,93,8.5,50.0
1410,2016/02/28,中壢,18.0,18,2,2.08,0.68,53,45,97,7.9,54.0
1411,2016/02/28,中壢,19.0,18,2.1,1.9,0.61,50,42,92,8.4,53.0
1412,2016/02/28,中壢,20.0,17,2.1,1.24,0.43,26,43,69,5.5,59.0
1413,2016/02/28,中壢,21.0,18,2,2.08,0.68,53,45,97,7.9,54.0
1414,2016/02/28,中壢,22.0,18,2.1,1.9,0.61,50,42,92,8.4,53.0
1415,2016/02/28,中壢,23.0,17,2.1,1.24,0.43,26,43,69,5.5,59.0
1416,2016/02/29,中壢,0.0,17,2.2,1.29,0.45,29,50,79,3.6,66.0
1417,2016/02/29,中壢,1.0,16,2.2,1.02,0.4,22,39,61,3.5,57.0
1418,2016/02/29,中壢,2.0,16,2.5,1.19,0.47,24,41,64,3,49.0
1419,2016/02/29,中壢,3.0,16,2.3,0.83,0.33,8.5,27,35,9.6,38.0
1420,2016/02/29,中壢,4.0,16,2.1,0.47,0.23,3.6,24,28,18,48.0
1421,2016/02/29,中壢,5.0,16,2,0.45,0.15,5.6,20,26,27,46.0
1422,2016/02/29,中壢,6.0,16,1.9,0.46,0.1,3.5,13,16,41,63.0
1423,2016/02/29,中壢,7.0,18,1.9,0.72,0.2,10,20,30,46,115.0
1424,2016/02/29,中壢,8.0,19,1.9,0.86,0.27,15,23,38,44,125.0
1425,2016/02/29,中壢,9.0,18,1.9,0.8,0.23,9.5,20,30,47,125.0
1426,2016/02/29,中壢,10.0,19,1.9,0.86,0.22,12,22,34,48,116.0
1427,2016/02/29,中壢,11.0,18,1.9,0.84,0.24,8.5,22,30,51,113.0
1428,2016/02/29,中壢,12.0,17,1.9,0.88,0.24,9.5,25,34,47,123.0
1429,2016/02/29,中壢,13.0,16,1.9,1.04,0.32,12,29,41,46,123.0
1430,2016/02/29,中壢,14.0,15,1.9,1.14,0.37,14,31,45,40,113.0
1431,2016/02/29,中壢,15.0,14,1.9,0.98,0.35,13,29,42,39,95.0
1432,2016/02/29,中壢,16.0,14,1.9,1.05,0.32,23,37,60,32,92.0
1433,2016/02/29,中壢,17.0,14,1.9,1.04,0.3,21,32,53,35,89.0
1434,2016/02/29,中壢,18.0,13,1.9,0.93,0.25,16,26,42,39,83.0
1435,2016/02/29,中壢,19.0,13,1.9,0.73,0.18,11,20,31,43,67.0
1436,2016/02/29,中壢,20.0,13,1.9,0.61,0.14,7.9,15,23,46,55.0
1437,2016/02/29,中壢,21.0,13,1.9,0.93,0.25,16,26,42,39,83.0
1438,2016/02/29,中壢,22.0,13,1.9,0.73,0.18,11,20,31,43,67.0
1439,2016/02/29,中壢,23.0,13,1.9,0.61,0.14,7.9,15,23,46,55.0
1440,2016/03/01,中壢,0.0,13,1.9,0.42,0.1,3.1,9.8,13,51,53.0
1441,2016/03/01,中壢,1.0,13,1.9,0.33,0.06,2,5.4,7.4,55,58.0
1442,2016/03/01,中壢,2.0,13,1.9,0.32,0.06,2.4,5.2,7.6,55,63.0
1443,2016/03/01,中壢,3.0,13,1.9,0.3,0.07,1.7,5,6.7,55,66.0
1444,2016/03/01,中壢,4.0,13,1.9,0.32,0.08,2.5,7.3,9.7,53,62.0
1445,2016/03/01,中壢,5.0,13,1.9,0.35,0.1,2.9,11,14,50,59.0
1446,2016/03/01,中壢,6.0,13,1.9,0.57,0.16,12,24,36,38,58.0
1447,2016/03/01,中壢,7.0,17,1.9,0.78,0.31,14,24,38,40,67.0
1448,2016/03/01,中壢,8.0,19,1.9,1,0.38,20,27,47,37,60.0
1449,2016/03/01,中壢,9.0,19,1.9,0.77,0.3,12,22,34,42,59.0
1450,2016/03/01,中壢,10.0,19,1.9,0.64,0.24,9.6,22,31,42,64.0
1451,2016/03/01,中壢,11.0,19,1.9#,0.76,0.3#,15,25,40,40,
1452,2016/03/01,中壢,12.0,18,1.9,0.86,0.37,14,25,40,34,70.0
1453,2016/03/01,中壢,13.0,17,1.9,0.96,0.39,16,28,43,33,77.0
1454,2016/03/01,中壢,14.0,16,1.9,1.23,0.45,21,31,52,28,65.0
1455,2016/03/01,中壢,15.0,15,1.9,1.47,0.52,31,36,66,22,70.0
1456,2016/03/01,中壢,16.0,15,1.9,1.28,0.43,24,31,55,25,70.0
1457,2016/03/01,中壢,17.0,14,1.9,1.1,0.37,21,30,51,25,63.0
1458,2016/03/01,中壢,18.0,14,1.9,1.07,0.34,20,30,51,26,52.0
1459,2016/03/01,中壢,19.0,14,1.9,1,0.29,15,26,41,30,39.0
1460,2016/03/01,中壢,20.0,14,1.9,0.66,0.2,8.5,21,29,33,51.0
1461,2016/03/01,中壢,21.0,14,1.9,1.07,0.34,20,30,51,26,52.0
1462,2016/03/01,中壢,22.0,14,1.9,1,0.29,15,26,41,30,39.0
1463,2016/03/01,中壢,23.0,14,1.9,0.66,0.2,8.5,21,29,33,51.0
1464,2016/03/02,中壢,0.0,14,1.9,0.51,0.16,7.3,16,23,35,53.0
1465,2016/03/02,中壢,1.0,14,1.9,0.4,0.12,4.8,12,17,38,54.0
1466,2016/03/02,中壢,2.0,14,1.9,0.34,0.1,5.5,12,18,38,51.0
1467,2016/03/02,中壢,3.0,14,1.9,0.34,0.1,5.6,12,18,37,50.0
1468,2016/03/02,中壢,4.0,14,2,0.52,0.17,7.9,17,25,31,46.0
1469,2016/03/02,中壢,5.0,13,2.1,0.87,0.31,30,30,60,19,45.0
1470,2016/03/02,中壢,6.0,13,2,1.77,0.58,86,39,124,11,59.0
1471,2016/03/02,中壢,7.0,20,1.9,1.17,0.45,23,34,57,32,56.0
1472,2016/03/02,中壢,8.0,22,1.9,1.17,0.45,18,36,54,47,58.0
1473,2016/03/02,中壢,9.0,23,1.9,0.81,0.35,11,32,43,59,70.0
1474,2016/03/02,中壢,10.0,22,1.9,0.52,0.18,8.8,23,32,54,76.0
1475,2016/03/02,中壢,11.0,22,1.9,0.51,0.19,8.7,23,31,56,78.0
1476,2016/03/02,中壢,12.0,22,1.9,0.66,0.24,14,29,43,56,71.0
1477,2016/03/02,中壢,13.0,21,1.9,0.74,0.33,11,32,43,53,73.0
1478,2016/03/02,中壢,14.0,20,1.9,0.99,0.4,11,40,51,45,82.0
1479,2016/03/02,中壢,15.0,19,1.9,0.87,0.32,7.1,39,46,38,85.0
1480,2016/03/02,中壢,16.0,19,2,0.94,0.41,9.7,47,57,27,80.0
1481,2016/03/02,中壢,17.0,18,2,2.02,0.83,47,50,97,6.1,66.0
1482,2016/03/02,中壢,18.0,18,2.1,2.54,1,71,49,121,5,62.0
1483,2016/03/02,中壢,19.0,17,2.1,2.31,0.97,63,47,111,4.9,57.0
1484,2016/03/02,中壢,20.0,17,2.1,1.57,0.73,39,47,85,6.7,69.0
1485,2016/03/02,中壢,21.0,18,2.1,2.54,1,71,49,121,5,62.0
1486,2016/03/02,中壢,22.0,17,2.1,2.31,0.97,63,47,111,4.9,57.0
1487,2016/03/02,中壢,23.0,17,2.1,1.57,0.73,39,47,85,6.7,69.0
1488,2016/03/03,中壢,0.0,16,2.1,0.94,0.7,14,35,48,19,75.0
1489,2016/03/03,中壢,1.0,15,2.1,0.5,0.63,3.6,18,22,29,80.0
1490,2016/03/03,中壢,2.0,15,2.1,0.49,0.35,4.7,17,22,27,65.0
1491,2016/03/03,中壢,3.0,15,2,0.44,0.23,3.9,20,24,22,57.0
1492,2016/03/03,中壢,4.0,14,2,0.44,0.32,4.6,14,19,25,44.0
1493,2016/03/03,中壢,5.0,14,2,0.68,0.33,20,26,45,13,46.0
1494,2016/03/03,中壢,6.0,14,2,1.59,0.61,77,37,113,7.1,46.0
1495,2016/03/03,中壢,7.0,22,2,1.26,0.44,14,41,55,57,90.0
1496,2016/03/03,中壢,8.0,23,2,0.97,0.33,8.9,39,48,71,99.0
1497,2016/03/03,中壢,9.0,23,2,0.88,0.31,11,35,47,78,107.0
1498,2016/03/03,中壢,10.0,23,1.9,0.99,0.32,19,34,53,62,109.0
1499,2016/03/03,中壢,11.0,23,1.9,1.01,0.36,18,37,55,59,106.0
1500,2016/03/03,中壢,12.0,22,1.9,1.27,0.43,18,39,57,54,97.0
1501,2016/03/03,中壢,13.0,21,1.9,0.81,0.27,9.1,33,42,59,102.0
1502,2016/03/03,中壢,14.0,20,2,1.08,0.4,5.8,46,52,45,116.0
1503,2016/03/03,中壢,15.0,20,2.1,2.55,1.02,38,78,116,13,125.0
1504,2016/03/03,中壢,16.0,20,2.1,2.41,0.98,32,76,108,9.6,133.0
1505,2016/03/03,中壢,17.0,20,2.1,1.94,0.89,32,73,105,7.5,118.0
1506,2016/03/03,中壢,18.0,20,2.2,3.36,1.41,78,70,148,3.9,112.0
1507,2016/03/03,中壢,19.0,19,2.2,2.25,1.02,46,60,105,7.6,110.0
1508,2016/03/03,中壢,20.0,18,2.1,1.16,0.5,14,36,50,21,110.0
1509,2016/03/03,中壢,21.0,20,2.2,3.36,1.41,78,70,148,3.9,112.0
1510,2016/03/03,中壢,22.0,19,2.2,2.25,1.02,46,60,105,7.6,110.0
1511,2016/03/03,中壢,23.0,18,2.1,1.16,0.5,14,36,50,21,110.0
1512,2016/03/04,中壢,0.0,17,2,0.73,0.28,5.6,24,29,27,101.0
1513,2016/03/04,中壢,1.0,17,2,0.46,0.26,2.7,15,18,32,75.0
1514,2016/03/04,中壢,2.0,17,2,0.39,0.23,3.3,13,17,35,62.0
1515,2016/03/04,中壢,3.0,17,2,0.39,0.19,3,12,14,34,55.0
1516,2016/03/04,中壢,4.0,17,2.2,0.59,0.35,4.7,23,28,22,50.0
1517,2016/03/04,中壢,5.0,16,2,0.67,0.45,8.9,34,42,16,66.0
1518,2016/03/04,中壢,6.0,16,2,1.13,0.42,27,37,65,20,89.0
1519,2016/03/04,中壢,7.0,23,2.1,1.23,0.74,19,63,82,32,123.0
1520,2016/03/04,中壢,8.0,24,2,1.07,0.51,19,54,73,33,110.0
1521,2016/03/04,中壢,9.0,24,1.9,0.7,0.28,9.7,31,41,43,94.0
1522,2016/03/04,中壢,10.0,24,1.9,0.73,0.27,10,29,39,45,77.0
1523,2016/03/04,中壢,11.0,24,1.9,0.85,0.31,14,37,50,38,64.0
1524,2016/03/04,中壢,12.0,23,1.9,0.84,0.36,15,36,52,30,60.0
1525,2016/03/04,中壢,13.0,23,1.9,0.86,0.4,17,40,58,23,56.0
1526,2016/03/04,中壢,14.0,23,1.9,1,0.45,20,39,59,16,59.0
1527,2016/03/04,中壢,15.0,22,2,1.29,0.58,19,51,70,8.9,69.0
1528,2016/03/04,中壢,16.0,22,2.1,1.57,0.96,51,59,110,4,71.0
1529,2016/03/04,中壢,17.0,22,2.2,2.81,1.56,96,64,160,3.5,78.0
1530,2016/03/04,中壢,18.0,21,2.4,4.42,2.03,148,59,207,4.2,83.0
1531,2016/03/04,中壢,19.0,21,2.3,3.51,1.55,117,56,173,3.3,89.0
1532,2016/03/04,中壢,20.0,20,2.2,2.24,0.98,62,51,113,2.5,86.0
1533,2016/03/04,中壢,21.0,21,2.4,4.42,2.03,148,59,207,4.2,83.0
1534,2016/03/04,中壢,22.0,21,2.3,3.51,1.55,117,56,173,3.3,89.0
1535,2016/03/04,中壢,23.0,20,2.2,2.24,0.98,62,51,113,2.5,86.0
1536,2016/03/05,中壢,0.0,20,2.3,1.82,0.9,50,46,96,2.6,85.0
1537,2016/03/05,中壢,1.0,19,2.2,1.19,0.75,27,44,71,2.3,75.0
1538,2016/03/05,中壢,2.0,20,2.2,1.01,0.55,18,40,58,4.5,74.0
1539,2016/03/05,中壢,3.0,19,2.4,0.96,0.62,19,38,56,3.7,58.0
1540,2016/03/05,中壢,4.0,18,2.3,0.74,0.48,10,35,45,13,72.0
1541,2016/03/05,中壢,5.0,17,2,0.7,0.26,15,30,44,15,73.0
1542,2016/03/05,中壢,6.0,17,2,0.99,0.36,23,34,57,6.9,97.0
1543,2016/03/05,中壢,7.0,24,2.1,1,0.5,16,48,64,33,103.0
1544,2016/03/05,中壢,8.0,25,1.9,0.87,0.35,18,44,62,29,104.0
1545,2016/03/05,中壢,9.0,25,1.9,0.69,0.24,15,30,45,28,92.0
1546,2016/03/05,中壢,10.0,26,1.9,0.6,0.22,14,27,41,28,75.0
1547,2016/03/05,中壢,11.0,26,1.9,0.62,0.23,13,31,44,38,58.0
1548,2016/03/05,中壢,12.0,24,1.9,0.59,0.2,15,30,45,29,61.0
1549,2016/03/05,中壢,13.0,21,1.9,0.61,0.18,9.9,29,39,27,71.0
1550,2016/03/05,中壢,14.0,20,1.9,0.55,0.17,7.1,32,39,22,79.0
1551,2016/03/05,中壢,15.0,19,1.9,0.84,0.27,15,35,50,21,90.0
1552,2016/03/05,中壢,16.0,20,2,1.31,0.44,26,41,67,14,95.0
1553,2016/03/05,中壢,17.0,21,2,2.38,0.81,57,47,104,6.1,99.0
1554,2016/03/05,中壢,18.0,22,2.2,3.34,1.31,103,44,146,3.3,98.0
1555,2016/03/05,中壢,19.0,22,2.1,2.28,0.93,65,37,102,4,96.0
1556,2016/03/05,中壢,20.0,21,2.2,1.6,0.58,44,38,83,3.2,83.0
1557,2016/03/05,中壢,21.0,22,2.2,3.34,1.31,103,44,146,3.3,98.0
1558,2016/03/05,中壢,22.0,22,2.1,2.28,0.93,65,37,102,4,96.0
1559,2016/03/05,中壢,23.0,21,2.2,1.6,0.58,44,38,83,3.2,83.0
1560,2016/03/06,中壢,0.0,21,2.1,1.28,0.51,31,34,66,3.1,72.0
1561,2016/03/06,中壢,1.0,20,2.3,0.91,0.42,22,34,56,3.1,69.0
1562,2016/03/06,中壢,2.0,19,2,0.5,0.15,11,24,35,13,79.0
1563,2016/03/06,中壢,3.0,18,1.9,0.39,0.11,7.3,12,20,26,79.0
1564,2016/03/06,中壢,4.0,18,2,0.51,0.17,3.3,15,18,23,77.0
1565,2016/03/06,中壢,5.0,19,2.1,0.78,0.32,16,23,39,9.4,76.0
1566,2016/03/06,中壢,6.0,19,2.2,1.69,0.7,49,31,80,3.6,101.0
1567,2016/03/06,中壢,7.0,23,1.9,0.53,0.15,12,17,29,28,96.0
1568,2016/03/06,中壢,8.0,23,1.9,0.53,0.17,13,19,33,29,75.0
1569,2016/03/06,中壢,9.0,21,1.8,0.45,0.1,8.7,13,22,30,56.0
1570,2016/03/06,中壢,10.0,23,1.8,0.38,0.08,8.4,11,19,31,46.0
1571,2016/03/06,中壢,11.0,23,1.8,0.47,0.11,9.9,12,22,29,46.0
1572,2016/03/06,中壢,12.0,22,1.8,0.56,0.17,13,19,33,19,47.0
1573,2016/03/06,中壢,13.0,22,1.9,0.69,0.19,18,26,43,15,48.0
1574,2016/03/06,中壢,14.0,21,1.9,0.79,0.24,18,31,50,9,48.0
1575,2016/03/06,中壢,15.0,19,1.9,0.85,0.27,26,32,58,5.2,52.0
1576,2016/03/06,中壢,16.0,19,1.9,0.74,0.25,20,29,49,5.3,58.0
1577,2016/03/06,中壢,17.0,19,2,0.89,0.35,27,33,61,2.6,61.0
